# FKCTX_COUNTS 1
# chunk_count=322253
# corpus_sha256=6f363cf9acc1efc0bf7bad645d0fb693a6e08bf3110fbdadcfc123a9e9612b6f
# database_sha256=991a13b8552748ea2c35fb229446809869a0ceee14ba0107a65351c8527efbc2
# seed_sha256=1ca65d164a833af40de728f5d9d8edd831cca8177516f72285ed2d0429a707eb
# sentence_count=248802
# tokenizer_version=1
kind	previous_surface	next_surface	count
B	市長	立候補して	2
B	市長	選	8
B	布	斜め	3
B	布	裂いた	2
B	席	ゆず	4
B	席	予約済み	3
B	席	取れる	6
B	席	譲った	6
B	席	譲って	6
B	席	譲る	11
B	帰って	きた	114
B	帰って	きて	23
B	帰って	きます	29
B	帰って	こない	14
B	帰り道	にわか	7
B	帰り道	道草	2
B	帰る	途中	41
B	帰国	子女	2
B	帰宅	途中	13
B	常	前向き	3
B	常識	欠けて	9
B	常連	客	3
B	帽子	かぶ	14
B	帽子	かぶった	10
B	帽子	かぶって	24
B	帽子	かぶる	8
B	帽子	被って	7
B	幅	広い	4
B	幕	下りた	2
B	幕	閉じる	2
B	平	山	5
B	平和	享受して	3
B	平和	暮らした	5
B	平和	望んで	13
B	平和	熱望して	4
B	平均	寿命	4
B	平方	根	2
B	平易	英語	9
B	平然	として	3
B	平穏	無事	4
B	平等	創	2
B	平衡	失って	3
B	平謝り	謝った	2
B	平静	取り戻した	2
B	平静	装った	2
B	年	なります	28
B	年	なる	65
B	年	以上	49
B	年	前	227
B	年々	公害	2
B	年々	増えて	4
B	年々	減少して	2
B	年のわりに	若く見える	2
B	年の割に	若く見える	8
B	年をとる	つれて	7
B	年をとる	連れて	2
B	年をとれば	とる	3
B	年代	湾岸	2
B	年寄り	働け	2
B	年度	末	2
B	年末	年始	3
B	年次	開講	2
B	年老いた	王様	3
B	年金	支給	2
B	年齢	考慮	11
B	年齢	重ねる	4
B	幸い	にも	8
B	幸せ	暮らしました	4
B	幸福	もたらさない	3
B	幸運	にも	10
B	幹線	道路	6
B	幻想	的	9
B	幻想	過ぎない	5
B	幼い	頃	7
B	幼児	虐待	2
B	幼稚	園児	3
B	幼稚園	通って	3
B	幽霊	見た	19
B	広々	とした	4
B	広い	範囲	5
B	広告	出した	11
B	広大	大陸	3
B	広島	原子爆弾	2
B	広島	長崎	2
B	広東	語	3
B	広範囲	及んで	2
B	床	ついた	22
B	床	就いた	4
B	床	就きます	2
B	底	ガム	3
B	底	沈んだ	3
B	店員	見当たらなかった	2
B	度	以下	6
B	度	沸騰	5
B	度	肝	3
B	度	超した	2
B	座	いた	121
B	座	いました	17
B	座り	心地	15
B	座席	お立ち	2
B	庭	のバラ	5
B	廃止	すべき	15
B	延期	された	34
B	建て	込んで	5
B	建立	中世	3
B	建築	デザイン	4
B	建築家	世界的	2
B	建設	中	19
B	弁論	大会	11
B	弁護士	依頼	6
B	弁護士	相談した	8
B	弓	矢	4
B	引き	剥がした	2
B	引き	留めた	2
B	引き	起	8
B	引き	起こし	4
B	引き	込	6
B	引き分け	終わった	4
B	引き取り	権	2
B	引き合い	出して	2
B	引き金	引いた	2
B	引け	とらない	2
B	引っ張り	上げて	2
B	弟	子達	5
B	弦	一本	3
B	弱み	付け	4
B	弱点	克服	2
B	張らない	会話	2
B	強い	意志	8
B	強い	日差し	5
B	強い	風	19
B	強制	収容所	3
B	強制	的	7
B	強烈	パンチ	4
B	強盗	遺留品	2
B	強盗犯	即座	2
B	強硬	対策	2
B	強者	弱者	2
B	強調して	しすぎる	5
B	弾力	性	2
B	当	機	7
B	当て	して	28
B	当て	ならない	12
B	当の	こと	126
B	当分の間	柔軟	2
B	当局	自国	2
B	当社	比	3
B	当駅	終日	2
B	彗星	発見した	2
B	形式	張らない	2
B	影	おびえ	3
B	影	投げ	6
B	影	映して	2
B	影響	与えた	15
B	影響	与えて	12
B	影響	与えます	4
B	影響	与える	23
B	影響	及ぼした	6
B	影響	及ぼして	2
B	影響	及ぼす	10
B	影響	受けやすい	4
B	役	務めた	3
B	役	演じた	10
B	役	演じる	5
B	役	立ち	14
B	役	立てれば	5
B	役割	果たした	6
B	役割	果たして	9
B	役割	果たす	7
B	役割	演じた	4
B	役割	演じて	4
B	役割	演ずる	2
B	彼	いつも	219
B	彼	その	1228
B	彼	とても	182
B	彼	女のこ	87
B	彼	女の手	45
B	彼	彼女	453
B	彼	正直	95
B	彼	決して	88
B	彼	病気	115
B	彼	私	1107
B	彼	自分	466
B	彼	英語	162
B	彼の	不注意	27
B	彼の	住所	31
B	彼の	勇気	31
B	彼の	名前	93
B	彼の	家	121
B	彼の	忠告	35
B	彼の	意見	65
B	彼の	成功	55
B	彼の	提案	46
B	彼の	死	41
B	彼の	演説	43
B	彼の	行動	37
B	彼の	言う	98
B	彼の	言葉	81
B	彼の	話	142
B	彼の	顔	60
B	彼ら	その	185
B	彼女	いつも	144
B	彼女	その	442
B	彼女	会った	81
B	彼女	彼	409
B	彼女	彼の	175
B	彼女	私	524
B	彼女	自分	232
B	彼岸	花	4
B	往復	切符	6
B	待たせ	いたしました	5
B	待ち	おります	33
B	待ち	かまえて	4
B	待ち	きれなかった	6
B	待ち	くたびれて	3
B	待ち	ください	47
B	待ち	下さい	25
B	待ち	続けて	9
B	待って	いた	73
B	待って	います	46
B	待てば	待つ	3
B	後者	前者	6
B	後者	劣って	2
B	後部	座席	2
B	徐々に	回復して	4
B	徐々に	快方	3
B	徒歩	圏内	4
B	徒歩	通学	7
B	徒歩	通学して	4
B	従	せる	4
B	従	なければならない	17
B	従	わね	5
B	従って	行動	14
B	従って	行動した	4
B	従妹	同士	2
B	御用	伺って	2
B	御礼	申し上げます	3
B	復旧	作業	4
B	循環	活発	2
B	微妙	ニュアンス	2
B	微生物	学	2
B	微笑	浮かべた	2
B	微笑み	かけた	11
B	微笑み	浮かべて	3
B	徹底	的	19
B	徹底した	対抗	2
B	心	浮かんだ	19
B	心	留め	5
B	心	留めて	4
B	心	落ち着く	7
B	心待ち	して	12
B	心理	学者	5
B	心臓	どきどき	3
B	心臓	発作	15
B	心臓病	患って	2
B	心身	リフレッシュ	2
B	心配	すんな	10
B	心配	なくて	20
B	心配しない	で	42
B	必ずしも	一致しない	3
B	必修	科目	2
B	必死	逃げた	4
B	必要	あり	64
B	必要	あります	82
B	必要	ある	253
B	必要	する	61
B	必要	ない	43
B	必要	なかった	72
B	必要	なの	53
B	必要	事項	10
B	忍耐	力	15
B	志	賀	2
B	志望	動機	2
B	志望校	合格	2
B	志願	者	5
B	忘れて	きた	27
B	忘れて	しまった	45
B	忘れない	で	80
B	忘れない	ように	23
B	応じて	支払	3
B	応じる	わけにはいかない	2
B	応急	処置	8
B	応接	室	3
B	忠告	従う	13
B	忠告	従った	6
B	忠告	従って	11
B	忠告	従わなかった	4
B	忠告	無視した	5
B	忠告したい	事がある	2
B	忠実	でなければならない	3
B	忠誠	誓った	2
B	快方	向かって	8
B	快楽	ふけった	2
B	怒らせて	しまった	11
B	怒り	っぽい	7
B	怒り	っぽかった	2
B	怒り	抑える	8
B	怒り	燃えて	6
B	思い	しなかった	21
B	思い	とど	10
B	思い	ふけって	7
B	思い	ませんでした	15
B	思い	よらない	9
B	思い	よらなかった	10
B	思い	寄らなかった	3
B	思い	通り	37
B	思いどおり	しようとする	2
B	思いのほか	おいしかった	2
B	思い出	させた	10
B	思い出	させる	13
B	思い当たる	節	2
B	思い直して	やめた	2
B	思う存分	楽しんだ	3
B	思う存分	特権	2
B	思えない	ジグザグ	2
B	思って	いた	209
B	思って	いなかった	39
B	思って	いました	71
B	思って	います	125
B	思って	みなかった	26
B	思わず	吹き出して	4
B	思わず	笑った	5
B	思わず	笑って	7
B	思考	力	6
B	思考	回路	2
B	急	停車した	4
B	急	泣き出した	7
B	急	老け	3
B	急ぐ	必要	16
B	急げば	急ぐ	3
B	急行	列車	7
B	急速	変化して	2
B	急速	拡大して	2
B	急速	進歩	4
B	急進	的	5
B	性的	示威	2
B	怪	しみ	2
B	怪我	した	34
B	怪獣	現れた	2
B	恋	おち	5
B	恋	盲目	3
B	恋	落ちた	14
B	恋人	同士	4
B	恋愛	対象	5
B	恐	ろ	23
B	恐るべき	速さ	2
B	恐れて	いけません	10
B	恐怖	のあまり	8
B	恐怖	震えた	4
B	恐縮して	おります	2
B	恒	星	10
B	恒久	的	5
B	恥	かし	43
B	恥	かしく	20
B	恥ずべき	行為	3
B	息	切らして	11
B	息	吹き返した	3
B	息	子達	8
B	息	引き取った	11
B	息	引き取りました	4
B	息	殺し	4
B	息子	自慢	11
B	恵	子	21
B	患者	隔離した	2
B	悪	友	8
B	悪い	こと	92
B	悪い	癖	13
B	悪い	習慣	27
B	悪人	区別	3
B	悪口	言う	35
B	悪口	言って	19
B	悪名高い	独裁	2
B	悪態	ついた	4
B	悪習	廃止	3
B	悪臭	放つ	2
B	悪霊	追い出し	2
B	悪魔	召喚	2
B	悲しい	知らせ	18
B	悲しみ	のあまり	5
B	悲しみ	和らげる	3
B	悲しみ	気も狂わんばかり	3
B	悲劇	喜劇	2
B	悲嘆	暮れた	2
B	悲観	主義	2
B	悲鳴	あげた	5
B	悲鳴	上げた	4
B	情報	得る	8
B	情報	過多	3
B	惨事	生き残った	2
B	想い	寄せて	4
B	想像	きます	10
B	想像	つかない	9
B	想像	できない	16
B	意のままに	支配して	2
B	意味	なさない	10
B	意味	なさなかった	3
B	意味	分からない	18
B	意味	成さない	4
B	意地	張って	4
B	意地	張る	2
B	意志	反して	5
B	意志	疎通	5
B	意志	薄弱	2
B	意志の疎通	図る	2
B	意思	伝え	5
B	意思	伝える	4
B	意思	伝達	5
B	意気地	なし	3
B	意見	一致した	11
B	意見	一致して	9
B	意見	分かれた	6
B	意見	賛成	22
B	意見	述	6
B	意見	述べる	10
B	意識	不明	7
B	意識	取り戻した	11
B	意識	回復した	5
B	意識的	無意識	2
B	愚	かに	7
B	愚	者	26
B	愚痴	こぼして	5
B	愛	されて	37
B	愛	てる	92
B	愛	合って	12
B	愛して	くれて	10
B	愛国	心	8
B	愛想	尽	2
B	愛想	尽きた	2
B	愛着	感じて	3
B	愛着	感じる	4
B	愛車	手放した	2
B	感動	的	12
B	感動して	泣いた	3
B	感動して	涙	9
B	感受性	豊か	2
B	感心	せられる	3
B	感心	ないではいられない	2
B	感情	抑える	5
B	感想	聞かせて	4
B	感慨	深い	2
B	感染	拡大	5
B	感謝	いたします	13
B	感謝	申し上げます	5
B	感謝	祭	24
B	感謝	致します	4
B	感謝して	います	28
B	感謝して	おります	9
B	感銘	受けた	18
B	慈善	伝導	2
B	慈善	団体	5
B	態度	とった	8
B	慢性	疾患	3
B	慣れ	いない	33
B	慰霊	碑	2
B	憤り	感じた	2
B	憲法	改正	2
B	懐	かしく	3
B	懲役	刑	2
B	懸命	働いた	10
B	成り	下がった	2
B	成り行き	任せ	2
B	成り行き	見守る	2
B	成人	式	7
B	成功	たの	32
B	成功	確信して	20
B	成年	達した	3
B	成果	もたらさなかった	2
B	成績	悪かった	6
B	成績	表	5
B	我	チーム	13
B	我	忘れた	16
B	我	忘れて	13
B	我	我	9
B	我	軍	6
B	我慢	できない	92
B	我慢	できなかった	17
B	我慢	ならない	14
B	戒告	処分	2
B	戦争	始まった	12
B	戦争	起こった	16
B	戦国	時代	4
B	戦災	孤児	2
B	戦闘	負傷した	3
B	戸	全焼した	3
B	戸	内側	4
B	戸	閉めて	6
B	戻って	きた	50
B	戻って	きて	17
B	戻って	きます	28
B	戻って	こない	13
B	戻って	こなかった	8
B	所得	控除	2
B	所持	品	4
B	扉	ノックします	2
B	手	いれた	7
B	手	つないで	24
B	手	伝	31
B	手	伸ばした	20
B	手	届かない	14
B	手	差し伸べた	5
B	手	差し出した	10
B	手	挙げた	8
B	手	挙げて	12
B	手	振った	13
B	手	振って	19
B	手	洗い	20
B	手	負えない	28
B	手	離せない	12
B	手すり	握って	2
B	手に入れ	たの	10
B	手の内	見せる	2
B	手伝い	ましょうか	10
B	手伝って	くれた	48
B	手伝って	くれて	19
B	手伝って	くれない	30
B	手元	置いて	8
B	手先	器用	4
B	手厚い	もてなし	2
B	手当	次第	10
B	手抜き	料理	4
B	手段	正当化	3
B	手段	選ばない	2
B	手紙	出して	17
B	手紙	出す	16
B	手紙	受け取った	22
B	手紙	投函	11
B	手紙	投函して	6
B	手紙	書	46
B	手紙	書いた	83
B	手紙	書いて	73
B	手紙	書かない	9
B	手紙	書かなかった	8
B	手紙	書きました	14
B	手紙	書きます	17
B	手紙	書く	93
B	手紙	読んで	23
B	手紙	返事	20
B	手術	受けた	9
B	手術	受ける	9
B	手袋	はめて	2
B	手袋	１組	2
B	手触り	柔らかい	2
B	手触り	柔らかくて	2
B	手足	縛	2
B	手間	省いて	2
B	手間	省く	2
B	手間	省ける	6
B	手頃	値段	3
B	手首	折った	2
B	才能	ある	34
B	才能	恵まれて	7
B	打	たれ	20
B	打ち勝つ	ことができた	3
B	打ち明けて	相談	2
B	打ち水	頼む	2
B	打撃	受けました	2
B	打撲	傷	3
B	打開	策	2
B	扱い	にくい	8
B	扶養	家族	5
B	批判	受けやすい	3
B	批評	敏感	3
B	承って	おります	3
B	技師	電柱	2
B	技術	身につける	4
B	技術	革新	6
B	抑える	ことができなかった	11
B	抑える	事ができなかった	2
B	抑制	策	2
B	投げ	かけた	9
B	投機	筋	2
B	投票	権	6
B	折	しまった	10
B	折り	たたんで	2
B	折りたたみ	傘	3
B	抜いて	もらいました	3
B	抜いて	もらった	8
B	抜け	殻	2
B	抜本的	改革	3
B	押し	のけた	4
B	押し	のけて	3
B	押し	分け	8
B	押し入れ	閉じ込めた	2
B	抽象	画	2
B	担任の先生	尊敬して	3
B	拍手	送った	10
B	招待	された	25
B	招待	されて	18
B	招待	されなかった	6
B	招待	応じた	4
B	招待	応じなかった	3
B	招待	断った	7
B	招待	状	10
B	招待して	くれた	11
B	拝借	きます	4
B	拝見	きます	5
B	拝見して	よろしい	2
B	拾い	集めた	3
B	持	せ	12
B	持	たね	4
B	持ち	ですか	55
B	持ち	上げ	27
B	持ち	歩いて	15
B	持ち	運べる	4
B	持ちやすい	切れ味	2
B	持ち込み	可	4
B	持って	いた	110
B	持って	いない	106
B	持って	います	235
B	持ってきて	ください	25
B	持てば	持つ	9
B	持続	可能	3
B	指	さす	4
B	指名	通話	6
B	指標	前月比	2
B	指示	に従い	3
B	指示	従って	10
B	指示	従わなかった	2
B	指輪	はめた	2
B	挑戦	続け	4
B	挙	げら	5
B	振り	まいた	3
B	振り	袖	3
B	振り	返り	7
B	振る	舞	2
B	捨てる	べからず	2
B	捻挫	ちゃう	2
B	掃除	させた	12
B	授与	式	3
B	授業	サボった	6
B	授業中	居眠り	3
B	授業中	空想	3
B	排出	量	2
B	掛	けられ	15
B	掛ける	奇数	2
B	探して	いた	48
B	探して	います	41
B	探偵	小説	12
B	探偵	尾行	2
B	探偵	雇った	3
B	探査	機	2
B	控え	目	17
B	推し	進めた	2
B	推薦	図書	2
B	推薦	状	5
B	措置	取らなかった	2
B	掻く	癖	2
B	描いた	絵	17
B	提出	断念	3
B	提案	同意	9
B	提案	同意した	9
B	提案	拒絶した	4
B	提案	賛成	16
B	提案して	よろしい	3
B	揚げ	足	6
B	揚げ物	だらけ	3
B	換え	もらえます	3
B	援助	当て	10
B	援助	求めた	8
B	援助	求める	7
B	援助	申し出た	5
B	損失	補う	2
B	損害	与えた	15
B	損害	補償	2
B	搭乗	ゲート	2
B	搭乗	券	6
B	搭乗	手続き	3
B	搭乗	開始	3
B	摂取	量	3
B	撮った	写真	10
B	撮って	もらった	12
B	擦り	むいた	2
B	支え	きれない	3
B	支出	計算した	2
B	支店	転勤	4
B	支度	万端	2
B	支度	出来ました	2
B	支払	れる	11
B	支持	者	10
B	支配	されやすい	2
B	支配	者	13
B	支配人	任命した	3
B	支配的	影響力	2
B	改める	遅すぎる	2
B	改善	つながります	2
B	改善	助力した	2
B	改善	努める	2
B	改革	着手した	2
B	攻撃	開始した	5
B	放って	おけ	3
B	放射性	セシウム	2
B	放射性	物質	4
B	放課後	テニス	13
B	放送	局	2
B	政府	高官	3
B	政情	不安	2
B	政治	形態	4
B	政治	改革	5
B	政治	無関心	12
B	政治	関心	7
B	救いようのない	バカ	2
B	救助	された	11
B	救急車	呼んで	5
B	救援	作戦	2
B	救済	多額	2
B	敗北	認めた	3
B	教え	いただけ	25
B	教え	いただけます	34
B	教え	くれた	98
B	教え	くれない	24
B	教え	くれなかった	20
B	教え	くれました	11
B	教え	もらえ	14
B	教えて	ください	195
B	教えて	下さい	64
B	教会	行きます	11
B	教会	行く	20
B	教卓	歩み寄った	2
B	教授陣	加わった	2
B	教習	所	3
B	教育	制度	8
B	教育	受け	12
B	教育	受けた	21
B	散歩	ことにして	10
B	散歩	出かけた	20
B	散歩	出かけました	5
B	敬意	表して	12
B	敬虔	クリスチャン	2
B	数	られる	14
B	数	冊	14
B	数	増えた	7
B	数	数える	6
B	数	枚	12
B	数	週間	23
B	数字	合計	3
B	数学	得意	21
B	数日	間	15
B	整備	員	2
B	整理	整頓	5
B	整理	整頓して	2
B	敵	キル	3
B	敵	軍	13
B	敵	近づけない	3
B	文	アドプト	4
B	文	文法	8
B	文化	祭	8
B	文句	言う	33
B	文句	言って	21
B	文字	打てる	2
B	文学	作品	6
B	文房具	店	5
B	文法	的	25
B	文語	口語	2
B	斎	藤	8
B	料理	上手	25
B	料金	加算	2
B	料金	滞納	2
B	断	たれ	4
B	断	固守	2
B	断	癒す	2
B	断固	として	10
B	新	いじゅ	3
B	新	たにし	3
B	新	学年	4
B	新	宿	13
B	新	宿駅	7
B	新	年会	3
B	新	竹	10
B	新しい	ドレス	35
B	新しい	仕事	60
B	新しい	家	61
B	新しい	環境	25
B	新しい	自転車	26
B	新た	入植	2
B	新入	生	14
B	新入	社員	3
B	新型	コロナ	5
B	新型	コロナウイルス	7
B	新婚	旅行	14
B	新学期	４月	3
B	新年の抱負	ランキング	2
B	新聞	よれば	16
B	新聞	記者	11
B	新聞	読みます	7
B	新聞	読む	29
B	新聞	読んで	26
B	新規	事業	4
B	新規	雇用	2
B	新車	買う	20
B	新車	買った	11
B	新郎	新婦	3
B	新鮮	果物	8
B	新鮮	空気	31
B	新鮮	野菜	8
B	方	まし	40
B	方	よさそう	10
B	方	好き	140
B	方	教え	32
B	方がいい	思う	48
B	方向	展開して	2
B	方向	性	8
B	方向	感覚	4
B	旅人	立ち止まって	2
B	旅行	中	38
B	旅行	代理店	9
B	旅行会社	勤め	2
B	既婚	者	11
B	日	ごと	17
B	日	暮れて	9
B	日	本の	518
B	日の出	拝む	2
B	日光	浴びて	3
B	日取り	繰り上げた	2
B	日増しに	暑	2
B	日常	会話	5
B	日常	潜む	2
B	日曜日	教会	14
B	日本	で	108
B	日本	では	67
B	日本語	話します	9
B	日本語	話す	25
B	日本語	話せます	10
B	日本語	話せる	18
B	日本酒	飲む	4
B	日焼けして	しまいました	5
B	日焼け止め	塗	2
B	日焼け止め	塗った	2
B	日焼け止め	塗り	2
B	日照り	続き	4
B	日給	制	2
B	日記	つけ	13
B	日記	つけて	12
B	日記	つける	10
B	日記	付け	6
B	旦那	様	4
B	旧	体制	2
B	旧友	会った	12
B	旧友	偶然	6
B	旧友	出会った	6
B	早	すぎる	17
B	早	め	52
B	早	稲田	3
B	早い	納期	2
B	早く	出発	22
B	早く	出発した	15
B	早く	寝た	27
B	早く	帰って	25
B	早く	起	28
B	早く	起きた	34
B	早く	起きる	45
B	早ければ	早い	3
B	早まって	喜ぶ	2
B	早寝	早起き	40
B	早期	終結	2
B	早期	解決	3
B	早起き	なれて	4
B	早起き	慣れて	6
B	昆虫	採集	5
B	昇れば	昇る	3
B	昇給	願い出た	3
B	明かり	消えた	5
B	明かり	消した	8
B	明かり	消して	12
B	明かり	見えた	9
B	明るみ	出た	7
B	明日	晴れ	15
B	明日	晴れる	17
B	明日	雨	53
B	明日	雨が降る	23
B	明日	雨が降れば	16
B	明治	天皇	2
B	星	瞬いて	4
B	星空	見上げた	4
B	映像	ピント	2
B	映画	スター	13
B	映画	見た	46
B	映画	見に行く	27
B	映画	見る	37
B	映画	観	24
B	映画	観る	10
B	春	になると	7
B	春の日	差	3
B	昨夜	遅く	11
B	昭和	天皇	3
B	昼	夜	17
B	昼	食後	14
B	昼ごはん	食べて	6
B	昼ご飯	食べなかった	4
B	昼夜	逆転	3
B	昼食	とった	13
B	昼食	食べた	15
B	昼飯	食って	2
B	時代	先んじて	5
B	時代	遅れ	47
B	時代	遅れない	8
B	時勢	遅れない	10
B	時差	ぼけ	4
B	時計	修理	12
B	時計	修理して	9
B	時間	かかった	38
B	時間	かかります	24
B	時間	かかる	69
B	時間	たっぷり	15
B	時間	つぶ	17
B	時間	厳守	14
B	時間	浪費	15
B	時間	無駄	28
B	時間	通り	82
B	時間	過ごした	24
B	時間どおり	来る	9
B	時間の無駄	遣い	3
B	時限	爆弾	4
B	景	気の良い	2
B	景気	上向き	2
B	景気	後退	4
B	景気	循環	2
B	景色	見渡せる	3
B	晴れた	日	13
B	晴れた	春の日	2
B	晴天	続き	2
B	晴雨	かかわらず	4
B	智	子	8
B	暁	鳴く	2
B	暑	すぎ	7
B	暑	すぎる	10
B	暖	かく	75
B	暖かくて	湿	2
B	暖房	器具	3
B	暖炉	薪	2
B	暗礁	乗り上げて	3
